UUID,Version,Name (en),Kategorie (en),Bezugseinheit,Modul,GWP,ODP,POCP,AP,EP,ADPE
d83bf06c-1b27-4240-8429-0df2b828fe5a,00.00.004,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door steel,Components for windows and curtain walls' / 'Doors' / 'Steel,qm,C2,,,,,,
d83bf06c-1b27-4240-8429-0df2b828fe5a,00.00.004,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door steel,Components for windows and curtain walls' / 'Doors' / 'Steel,qm,C3,,,,,,
d83bf06c-1b27-4240-8429-0df2b828fe5a,00.00.004,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door steel,Components for windows and curtain walls' / 'Doors' / 'Steel,qm,C4,,,,,,
d83bf06c-1b27-4240-8429-0df2b828fe5a,00.00.004,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door steel,Components for windows and curtain walls' / 'Doors' / 'Steel,qm,D,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,A1-A3,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,A4,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,A5,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B1,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B2,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B3,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B4,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B5,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B6,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,B7,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,C1,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,C2,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,C3,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,C4,,,,,,
d431eaba-8fc8-489d-8c2f-bae1300765c6,00.00.003,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Components for windows and curtain walls' / 'Doors' / 'Aluminium,qm,D,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A1-A3,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A4,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A5,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B1,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B2,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B3,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B4,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B5,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B6,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B7,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C1,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C2,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C3,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C4,,,,,,
b66eed7c-c924-4c6a-b906-f2cd08189451,00.02.003,Concrete pipe and concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,D,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A1-A3,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A4,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,A5,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B1,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B2,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B3,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B4,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B5,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B6,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,B7,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C1,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C2,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C3,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,C4,,,,,,
dc8c375b-1018-4a05-b091-748b4c188bd6,00.02.003,Reinforced concrete pipe and reinforced concrete shaft C40/50 - Bundesfachverband Betonkanalsysteme,Mineral building products' / 'Mortar and Concrete' / 'Ready mixed concrete,kg,D,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A1-A3,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A4,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A5,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B1,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B2,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B3,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B4,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B5,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B6,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B7,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C1,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C2,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C3,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C4,,,,,,
598c31ad-2e1e-424c-954b-d2de5fe113e3,00.00.008,sealing systems - Polyschaum - Partition wall/nail sealing tape both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,D,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A1-A3,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A4,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,A5,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B1,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B2,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B3,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B4,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B5,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B6,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,B7,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C1,,,,,,
dd481714-dcde-4b8e-aa13-7388e35e3f25,00.00.004,sealing systems - Polyschaum - Mixed fiber fleece 600 g/m� on both sides,Components for windows and curtain walls' / 'Sealing components / materials' / 'Sealing profiles,m,C2,,,,,,
